sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;19;Session genius.core.session.Session@1193c528 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ImprovedRandomAgent;ExampleAgent;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@78c7f91b failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ExampleAgent;ExampleAgent;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;20;Session genius.core.session.Session@7bec4c03 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ExampleAgent;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;16;Session genius.core.session.Session@796770ed failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ABMPAgent2;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;13;Session genius.core.session.Session@4e98fe8a failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ImprovedRandomAgent;ABMPAgent2;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@1b849fbb failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ExampleAgent;ABMPAgent2;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;16;Session genius.core.session.Session@4e7a6460 failed: Failed to execute protocol: null:[agents.ABMPAgent2, agents.ABMPAgent2, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class];30rounds;No;;0;;;;;;ABMPAgent2;ABMPAgent2;ABMPAgent2;ExampleAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;27;Session genius.core.session.Session@7396194 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;27;Session genius.core.session.Session@3531d8e6 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;BoulwareNegotiationParty;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;27;Session genius.core.session.Session@2abb6c74 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;BoulwareNegotiationParty;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@1846cd8e failed: Failed to execute protocol: null:[agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;BoulwareNegotiationParty;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;27;Session genius.core.session.Session@316c16ab failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ImprovedRandomAgent;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;28;Session genius.core.session.Session@14b4ceb3 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ImprovedRandomAgent;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;23;Session genius.core.session.Session@7145bf51 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ImprovedRandomAgent;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@36313b0d failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ImprovedRandomAgent;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;25;Session genius.core.session.Session@1a209364 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ExampleAgent;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.537;27;;30rounds;Yes;No;4;0.23639;0.78571;0.10585;0.60841;2.50536;ImprovedRandomAgent@807;ExampleAgent@808;BoulwareNegotiationParty@809;ABMPAgent2@810;0.7625000000000001;0.23639311401167995;0.7207534784329301;0.7857135500000001;0.7625000000000001;0.23639311401167995;0.7207534784329301;0.7857135500000001;0.7625000000000001;0.23639311401167995;0.7207534784329301;0.0;0.0;0.0;0.0;0.0;0.7625000000000001;0.23639311401167995;0.7207534784329301;0.7857135500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;26;Session genius.core.session.Session@c87c3bc failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ExampleAgent;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@3c9f420 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ExampleAgent;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;23;Session genius.core.session.Session@4f3e443b failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ABMPAgent2;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;26;Session genius.core.session.Session@4e263d2a failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ABMPAgent2;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;20;Session genius.core.session.Session@6bbead8b failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ABMPAgent2;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@42e6c18c failed: Failed to execute protocol: null:[agents.ABMPAgent2, agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ABMPAgent2;BoulwareNegotiationParty;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;27;Session genius.core.session.Session@73e2cb5e failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;27;Session genius.core.session.Session@ad1d62f failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;BoulwareNegotiationParty;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;27;Session genius.core.session.Session@4808e98b failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;BoulwareNegotiationParty;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@280d1987 failed: Failed to execute protocol: null:[agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;BoulwareNegotiationParty;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;13;Session genius.core.session.Session@72be8666 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ImprovedRandomAgent;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;7;Session genius.core.session.Session@210dcef3 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ImprovedRandomAgent;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@7a5f46db failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ImprovedRandomAgent;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;16;Session genius.core.session.Session@567a726d failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ImprovedRandomAgent;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;20;Session genius.core.session.Session@2e4112be failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ExampleAgent;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0.410;23;;30rounds;Yes;No;4;0.39383;0.82143;0.00000;0.45831;2.82309;ImprovedRandomAgent@871;ExampleAgent@872;ImprovedRandomAgent@873;ABMPAgent2@874;0.8133333333333334;0.3938257289177707;0.7945060397282135;0.8214278000000002;0.8133333333333334;0.3938257289177707;0.7945060397282135;0.8214278000000002;0.8133333333333334;0.3938257289177707;0.7945060397282135;0.0;0.0;0.0;0.0;0.0;0.8133333333333334;0.3938257289177707;0.7945060397282135;0.8214278000000002;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;17;Session genius.core.session.Session@3d4d072d failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ExampleAgent;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;13;Session genius.core.session.Session@7c9ede05 failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ExampleAgent;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;11;Session genius.core.session.Session@39d374d8 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ABMPAgent2;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@40c152c2 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ABMPAgent2;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;11;Session genius.core.session.Session@41a5cfa7 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ABMPAgent2;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;20;Session genius.core.session.Session@5da533f9 failed: Failed to execute protocol: null:[agents.ABMPAgent2, agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ABMPAgent2;ImprovedRandomAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;22;Session genius.core.session.Session@4d563c2e failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;22;Session genius.core.session.Session@192ba980 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;BoulwareNegotiationParty;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@3a81039a failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;BoulwareNegotiationParty;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;21;Session genius.core.session.Session@58879ca2 failed: Failed to execute protocol: null:[agents.ABMPAgent2, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;BoulwareNegotiationParty;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@4d9ae88f failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;BoulwareNegotiationParty;ImprovedRandomAgent;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@10123f71 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ImprovedRandomAgent;ImprovedRandomAgent;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;18;Session genius.core.session.Session@7d6f2e32 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ExampleAgent;ImprovedRandomAgent;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;19;Session genius.core.session.Session@6ed0beaa failed: Failed to execute protocol: null:[agents.ABMPAgent2, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ImprovedRandomAgent.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\ExampleAgent.class, agents.ABMPAgent2];30rounds;No;;0;;;;;;ABMPAgent2;ImprovedRandomAgent;ExampleAgent;ABMPAgent2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
